unit_id,build_date,production_line,shift,test_station,firmware_version,heart_rate_error_bpm,response_time_seconds,signal_quality_score,test_status,defect_category,rework_required
WHRM-00796,2026-07-09,Line C,Evening,TS-01,FW-SIM-0.2,2.45,5.72,100.0,Fail,Slow response time,Yes
WHRM-00797,2026-07-09,Line A,Evening,TS-02,FW-SIM-0.2,2.52,4.26,91.7,Pass,None,No
WHRM-00798,2026-07-09,Line B,Day,TS-02,FW-SIM-0.2,2.52,3.54,87.5,Pass,None,No
WHRM-00799,2026-07-09,Line B,Day,TS-01,FW-SIM-0.2,4.93,3.85,99.5,Pass,None,No
WHRM-00800,2026-07-09,Line B,Day,TS-01,FW-SIM-0.2,0.1,4.64,100.0,Pass,None,No
WHRM-00801,2026-07-10,Line B,Day,TS-02,FW-SIM-0.2,3.21,4.64,88.3,Pass,None,No
WHRM-00802,2026-07-10,Line C,Evening,TS-01,FW-SIM-0.2,2.38,4.52,84.4,Fail,Cosmetic defect,No
WHRM-00803,2026-07-10,Line C,Evening,TS-02,FW-SIM-0.2,1.33,4.77,90.6,Pass,None,No
WHRM-00804,2026-07-10,Line A,Day,TS-02,FW-SIM-0.2,1.87,5.86,96.3,Fail,Slow response time,Yes
WHRM-00805,2026-07-10,Line B,Day,TS-02,FW-SIM-0.2,5.34,5.04,90.6,Fail,High heart-rate error,No
WHRM-00806,2026-07-10,Line A,Evening,TS-03,FW-SIM-0.2,1.78,4.96,85.6,Pass,None,No
WHRM-00807,2026-07-10,Line B,Evening,TS-03,FW-SIM-0.2,2.93,4.53,90.2,Pass,None,No
WHRM-00808,2026-07-10,Line B,Evening,TS-01,FW-SIM-0.2,4.12,4.47,82.0,Fail,Low signal quality,Yes
WHRM-00809,2026-07-10,Line A,Evening,TS-01,FW-SIM-0.2,2.06,4.0,100.0,Pass,None,No
WHRM-00810,2026-07-10,Line B,Evening,TS-02,FW-SIM-0.2,2.45,5.35,88.7,Fail,Slow response time,No
WHRM-00811,2026-07-10,Line A,Day,TS-02,FW-SIM-0.2,0.88,3.79,91.6,Pass,None,No
WHRM-00812,2026-07-10,Line C,Day,TS-01,FW-SIM-0.2,2.41,3.44,93.3,Pass,None,No
WHRM-00813,2026-07-10,Line B,Evening,TS-03,FW-SIM-0.2,5.01,4.0,92.2,Fail,High heart-rate error,Yes
WHRM-00814,2026-07-10,Line A,Evening,TS-02,FW-SIM-0.2,1.93,4.07,99.8,Pass,None,No
WHRM-00815,2026-07-10,Line A,Evening,TS-01,FW-SIM-0.2,3.75,4.42,96.6,Pass,None,No
WHRM-00816,2026-07-10,Line A,Day,TS-03,FW-SIM-0.2,3.89,4.13,88.4,Pass,None,No
WHRM-00817,2026-07-10,Line B,Evening,TS-03,FW-SIM-0.2,2.84,5.18,82.4,Fail,Slow response time,Yes
WHRM-00818,2026-07-10,Line A,Day,TS-03,FW-SIM-0.2,0.55,4.08,82.1,Pass,None,No
WHRM-00819,2026-07-10,Line C,Day,TS-03,FW-SIM-0.2,2.78,5.78,85.0,Fail,Slow response time,Yes
WHRM-00820,2026-07-10,Line C,Day,TS-01,FW-SIM-0.2,0.24,4.51,100.0,Pass,None,No
WHRM-00821,2026-07-10,Line B,Day,TS-03,FW-SIM-0.2,2.38,5.01,91.3,Fail,Slow response time,Yes
WHRM-00822,2026-07-10,Line A,Day,TS-01,FW-SIM-0.2,0.6,3.54,93.9,Pass,None,No
WHRM-00823,2026-07-10,Line C,Day,TS-02,FW-SIM-0.2,2.93,5.18,96.2,Fail,Slow response time,No
WHRM-00824,2026-07-10,Line A,Evening,TS-03,FW-SIM-0.2,2.0,4.34,96.6,Pass,None,No
WHRM-00825,2026-07-10,Line B,Day,TS-02,FW-SIM-0.2,2.03,4.05,93.9,Pass,None,No
WHRM-00826,2026-07-10,Line C,Evening,TS-02,FW-SIM-0.2,4.83,3.69,94.1,Pass,None,No
WHRM-00827,2026-07-10,Line C,Evening,TS-01,FW-SIM-0.2,2.15,5.55,85.4,Fail,Slow response time,Yes
WHRM-00828,2026-07-10,Line A,Evening,TS-03,FW-SIM-0.2,1.39,3.92,80.2,Fail,Low signal quality,Yes
WHRM-00829,2026-07-10,Line B,Evening,TS-01,FW-SIM-0.2,3.72,2.75,97.6,Pass,None,No
WHRM-00830,2026-07-10,Line A,Day,TS-01,FW-SIM-0.2,1.06,3.93,90.9,Pass,None,No
WHRM-00831,2026-07-10,Line C,Evening,TS-02,FW-SIM-0.2,2.98,3.58,81.8,Fail,Low signal quality,Yes
WHRM-00832,2026-07-10,Line C,Day,TS-03,FW-SIM-0.2,1.94,4.95,88.6,Pass,None,No
WHRM-00833,2026-07-10,Line B,Day,TS-01,FW-SIM-0.2,3.54,3.97,90.0,Pass,None,No
WHRM-00834,2026-07-10,Line C,Evening,TS-03,FW-SIM-0.2,3.14,4.49,90.8,Pass,None,No
WHRM-00835,2026-07-10,Line C,Day,TS-02,FW-SIM-0.2,2.18,3.69,88.8,Pass,None,No
WHRM-00836,2026-07-10,Line A,Day,TS-02,FW-SIM-0.2,3.4,4.98,91.9,Pass,None,No
WHRM-00837,2026-07-10,Line C,Day,TS-01,FW-SIM-0.2,1.83,4.44,100.0,Pass,None,No
WHRM-00838,2026-07-10,Line A,Evening,TS-02,FW-SIM-0.2,2.12,4.82,92.3,Pass,None,No
WHRM-00839,2026-07-10,Line B,Day,TS-02,FW-SIM-0.2,3.23,3.66,97.2,Pass,None,No
WHRM-00840,2026-07-10,Line B,Day,TS-01,FW-SIM-0.2,1.04,5.46,92.1,Fail,Slow response time,No
WHRM-00841,2026-07-10,Line A,Evening,TS-03,FW-SIM-0.2,2.57,5.41,92.4,Fail,Slow response time,Yes
WHRM-00842,2026-07-10,Line C,Evening,TS-03,FW-SIM-0.2,0.33,5.17,90.3,Fail,Slow response time,Yes
WHRM-00843,2026-07-10,Line B,Day,TS-02,FW-SIM-0.2,1.33,3.93,86.2,Pass,None,No
WHRM-00844,2026-07-10,Line B,Evening,TS-02,FW-SIM-0.2,2.7,4.14,83.9,Pass,None,No
WHRM-00845,2026-07-10,Line A,Day,TS-01,FW-SIM-0.2,3.01,3.52,87.8,Pass,None,No
WHRM-00846,2026-07-10,Line C,Day,TS-02,FW-SIM-0.2,2.66,4.09,91.3,Pass,None,No
WHRM-00847,2026-07-10,Line B,Day,TS-02,FW-SIM-0.2,2.6,3.99,93.7,Pass,None,No
WHRM-00848,2026-07-10,Line A,Evening,TS-03,FW-SIM-0.2,2.32,6.09,86.8,Fail,Slow response time,Yes
WHRM-00849,2026-07-10,Line A,Day,TS-02,FW-SIM-0.2,2.67,4.8,96.1,Pass,None,No
WHRM-00850,2026-07-10,Line A,Evening,TS-01,FW-SIM-0.2,4.57,4.55,95.9,Pass,None,No
WHRM-00851,2026-07-10,Line A,Evening,TS-02,FW-SIM-0.2,1.64,4.85,89.8,Pass,None,No
WHRM-00852,2026-07-10,Line A,Day,TS-01,FW-SIM-0.2,1.44,3.68,95.2,Pass,None,No
WHRM-00853,2026-07-10,Line B,Day,TS-02,FW-SIM-0.2,2.04,5.42,99.0,Fail,Slow response time,Yes
WHRM-00854,2026-07-10,Line A,Day,TS-02,FW-SIM-0.2,4.48,4.41,96.9,Pass,None,No
WHRM-00855,2026-07-10,Line B,Day,TS-03,FW-SIM-0.2,3.59,4.18,90.8,Pass,None,No
WHRM-00856,2026-07-10,Line B,Day,TS-01,FW-SIM-0.2,3.95,5.1,84.8,Fail,Slow response time,Yes
WHRM-00857,2026-07-10,Line C,Day,TS-01,FW-SIM-0.2,4.17,4.38,94.8,Pass,None,No
WHRM-00858,2026-07-10,Line C,Evening,TS-02,FW-SIM-0.2,3.2,3.93,89.7,Pass,None,No
WHRM-00859,2026-07-10,Line C,Day,TS-03,FW-SIM-0.2,2.5,3.91,81.9,Fail,Low signal quality,Yes
WHRM-00860,2026-07-10,Line A,Day,TS-02,FW-SIM-0.2,1.26,4.6,89.0,Pass,None,No
WHRM-00861,2026-07-10,Line C,Day,TS-02,FW-SIM-0.2,0.58,4.92,88.2,Pass,None,No
WHRM-00862,2026-07-10,Line B,Evening,TS-03,FW-SIM-0.2,1.4,4.83,93.8,Pass,None,No
WHRM-00863,2026-07-10,Line C,Evening,TS-02,FW-SIM-0.2,2.68,3.88,89.1,Pass,None,No
WHRM-00864,2026-07-10,Line C,Day,TS-01,FW-SIM-0.2,3.39,4.71,91.5,Pass,None,No
WHRM-00865,2026-07-10,Line B,Evening,TS-01,FW-SIM-0.2,2.22,3.95,88.9,Pass,None,No
WHRM-00866,2026-07-10,Line B,Evening,TS-01,FW-SIM-0.2,3.53,5.41,86.4,Fail,Slow response time,No
WHRM-00867,2026-07-10,Line A,Day,TS-01,FW-SIM-0.2,0.1,3.76,94.8,Pass,None,No
WHRM-00868,2026-07-10,Line B,Evening,TS-03,FW-SIM-0.2,4.28,4.4,82.7,Pass,None,No
WHRM-00869,2026-07-10,Line A,Evening,TS-02,FW-SIM-0.2,1.97,3.95,89.3,Pass,None,No
WHRM-00870,2026-07-10,Line B,Evening,TS-02,FW-SIM-0.2,3.84,4.53,95.8,Pass,None,No
WHRM-00871,2026-07-10,Line B,Day,TS-01,FW-SIM-0.2,4.22,4.28,93.2,Pass,None,No
WHRM-00872,2026-07-10,Line A,Evening,TS-02,FW-SIM-0.2,1.72,3.68,91.9,Pass,None,No
WHRM-00873,2026-07-10,Line B,Day,TS-02,FW-SIM-0.2,2.97,4.47,88.7,Pass,None,No
WHRM-00874,2026-07-10,Line B,Day,TS-03,FW-SIM-0.2,3.56,3.74,73.3,Fail,Low signal quality,Yes
WHRM-00875,2026-07-10,Line A,Day,TS-02,FW-SIM-0.2,0.32,3.96,95.1,Pass,None,No
WHRM-00876,2026-07-10,Line B,Evening,TS-03,FW-SIM-0.2,3.91,5.31,87.3,Fail,Slow response time,Yes
WHRM-00877,2026-07-10,Line B,Evening,TS-02,FW-SIM-0.2,3.04,3.85,98.1,Pass,None,No
WHRM-00878,2026-07-10,Line B,Evening,TS-01,FW-SIM-0.2,1.53,3.83,89.7,Pass,None,No
WHRM-00879,2026-07-10,Line A,Day,TS-02,FW-SIM-0.2,5.84,5.08,79.3,Fail,High heart-rate error,Yes
WHRM-00880,2026-07-10,Line B,Day,TS-01,FW-SIM-0.2,3.37,5.07,91.2,Fail,Slow response time,Yes
WHRM-00881,2026-07-10,Line A,Day,TS-02,FW-SIM-0.2,2.89,4.01,98.6,Pass,None,No
WHRM-00882,2026-07-10,Line B,Evening,TS-03,FW-SIM-0.2,3.36,4.83,76.5,Fail,Low signal quality,No
WHRM-00883,2026-07-10,Line A,Day,TS-01,FW-SIM-0.2,1.07,4.16,87.9,Pass,None,No
WHRM-00884,2026-07-10,Line C,Day,TS-02,FW-SIM-0.2,1.52,4.4,99.8,Pass,None,No
WHRM-00885,2026-07-10,Line A,Evening,TS-02,FW-SIM-0.2,2.24,4.16,94.1,Pass,None,No
WHRM-00886,2026-07-10,Line B,Evening,TS-01,FW-SIM-0.2,3.0,5.24,89.7,Fail,Slow response time,Yes
WHRM-00887,2026-07-10,Line C,Day,TS-02,FW-SIM-0.2,3.69,4.1,85.9,Pass,None,No
WHRM-00888,2026-07-10,Line C,Day,TS-02,FW-SIM-0.2,4.7,3.6,94.2,Pass,None,No
WHRM-00889,2026-07-10,Line C,Evening,TS-01,FW-SIM-0.2,0.52,3.34,78.9,Fail,Low signal quality,Yes
WHRM-00890,2026-07-11,Line C,Day,TS-01,FW-SIM-0.2,4.49,4.75,83.8,Pass,None,No
WHRM-00891,2026-07-11,Line C,Day,TS-03,FW-SIM-0.2,4.69,4.34,91.3,Pass,None,No
WHRM-00892,2026-07-11,Line A,Day,TS-01,FW-SIM-0.2,2.72,3.76,89.7,Pass,None,No
WHRM-00893,2026-07-11,Line A,Day,TS-01,FW-SIM-0.2,4.02,3.99,100.0,Pass,None,No
WHRM-00894,2026-07-11,Line B,Day,TS-02,FW-SIM-0.2,2.04,4.57,87.1,Pass,None,No
WHRM-00895,2026-07-11,Line B,Evening,TS-02,FW-SIM-0.2,2.2,3.64,88.8,Pass,None,No
WHRM-00896,2026-07-11,Line C,Evening,TS-01,FW-SIM-0.2,2.33,4.01,97.9,Pass,None,No
WHRM-00897,2026-07-11,Line B,Day,TS-02,FW-SIM-0.2,5.14,4.19,99.2,Fail,High heart-rate error,Yes
WHRM-00898,2026-07-11,Line B,Evening,TS-02,FW-SIM-0.2,2.98,4.11,89.3,Pass,None,No
WHRM-00899,2026-07-11,Line A,Day,TS-02,FW-SIM-0.2,1.72,4.27,89.9,Pass,None,No
WHRM-00900,2026-07-11,Line B,Evening,TS-01,FW-SIM-0.2,5.27,4.5,91.2,Fail,High heart-rate error,Yes
WHRM-00901,2026-07-11,Line A,Day,TS-01,FW-SIM-0.2,2.55,4.45,96.5,Pass,None,No
WHRM-00902,2026-07-11,Line A,Evening,TS-03,FW-SIM-0.2,0.78,2.96,82.6,Pass,None,No
WHRM-00903,2026-07-11,Line A,Evening,TS-03,FW-SIM-0.2,3.66,4.08,85.4,Pass,None,No
WHRM-00904,2026-07-11,Line A,Evening,TS-01,FW-SIM-0.2,2.48,4.59,88.6,Pass,None,No
WHRM-00905,2026-07-11,Line A,Day,TS-02,FW-SIM-0.2,2.91,2.95,90.9,Pass,None,No
WHRM-00906,2026-07-11,Line A,Evening,TS-01,FW-SIM-0.2,3.49,4.65,89.6,Pass,None,No
WHRM-00907,2026-07-11,Line B,Evening,TS-02,FW-SIM-0.2,2.31,4.99,91.6,Pass,None,No
WHRM-00908,2026-07-11,Line B,Evening,TS-02,FW-SIM-0.2,1.57,4.15,81.3,Fail,Low signal quality,Yes
WHRM-00909,2026-07-11,Line B,Day,TS-01,FW-SIM-0.2,3.98,3.56,93.0,Pass,None,No
WHRM-00910,2026-07-11,Line A,Day,TS-03,FW-SIM-0.2,2.65,4.87,88.4,Pass,None,No
WHRM-00911,2026-07-11,Line A,Evening,TS-02,FW-SIM-0.2,1.11,4.05,87.8,Pass,None,No
WHRM-00912,2026-07-11,Line A,Evening,TS-02,FW-SIM-0.2,2.96,4.62,95.8,Pass,None,No
WHRM-00913,2026-07-11,Line A,Day,TS-02,FW-SIM-0.2,2.99,3.47,90.3,Pass,None,No
WHRM-00914,2026-07-11,Line A,Day,TS-03,FW-SIM-0.2,2.72,4.89,85.2,Pass,None,No
WHRM-00915,2026-07-11,Line A,Evening,TS-01,FW-SIM-0.2,0.15,4.55,100.0,Pass,None,No
WHRM-00916,2026-07-11,Line C,Day,TS-01,FW-SIM-0.2,1.06,3.87,96.4,Pass,None,No
WHRM-00917,2026-07-11,Line A,Evening,TS-03,FW-SIM-0.2,2.64,4.11,84.0,Pass,None,No
WHRM-00918,2026-07-11,Line B,Day,TS-03,FW-SIM-0.2,3.03,3.84,88.4,Pass,None,No
WHRM-00919,2026-07-11,Line C,Evening,TS-03,FW-SIM-0.2,2.38,4.04,85.1,Pass,None,No
WHRM-00920,2026-07-11,Line B,Day,TS-02,FW-SIM-0.2,4.01,5.53,94.3,Fail,Slow response time,Yes
WHRM-00921,2026-07-11,Line C,Day,TS-01,FW-SIM-0.2,4.06,5.09,87.8,Fail,Slow response time,Yes
WHRM-00922,2026-07-11,Line A,Day,TS-02,FW-SIM-0.2,0.34,4.37,97.5,Pass,None,No
WHRM-00923,2026-07-11,Line C,Evening,TS-02,FW-SIM-0.2,2.27,4.78,96.2,Pass,None,No
WHRM-00924,2026-07-11,Line C,Evening,TS-03,FW-SIM-0.2,0.93,3.43,96.3,Pass,None,No
WHRM-00925,2026-07-11,Line A,Evening,TS-02,FW-SIM-0.2,1.99,4.3,86.6,Pass,None,No
WHRM-00926,2026-07-11,Line A,Day,TS-01,FW-SIM-0.2,2.59,4.44,96.2,Pass,None,No
WHRM-00927,2026-07-11,Line C,Evening,TS-02,FW-SIM-0.2,4.46,3.9,97.3,Pass,None,No
WHRM-00928,2026-07-11,Line B,Day,TS-02,FW-SIM-0.2,5.03,4.05,97.1,Fail,High heart-rate error,No
WHRM-00929,2026-07-11,Line C,Day,TS-03,FW-SIM-0.2,3.28,5.7,88.9,Fail,Slow response time,Yes
WHRM-00930,2026-07-11,Line C,Day,TS-01,FW-SIM-0.2,4.4,3.86,86.6,Pass,None,No
WHRM-00931,2026-07-11,Line B,Day,TS-03,FW-SIM-0.2,5.01,4.9,90.4,Fail,High heart-rate error,Yes
WHRM-00932,2026-07-11,Line B,Day,TS-02,FW-SIM-0.2,3.04,6.1,92.1,Fail,Slow response time,No
WHRM-00933,2026-07-11,Line C,Day,TS-02,FW-SIM-0.2,1.95,4.09,81.1,Fail,Low signal quality,Yes
WHRM-00934,2026-07-11,Line A,Evening,TS-01,FW-SIM-0.2,2.65,4.44,94.0,Pass,None,No
WHRM-00935,2026-07-11,Line A,Evening,TS-01,FW-SIM-0.2,1.21,3.91,85.1,Pass,None,No
WHRM-00936,2026-07-11,Line C,Day,TS-03,FW-SIM-0.2,2.77,3.67,89.8,Pass,None,No
WHRM-00937,2026-07-11,Line C,Day,TS-02,FW-SIM-0.2,5.6,3.56,92.1,Fail,High heart-rate error,Yes
WHRM-00938,2026-07-11,Line A,Day,TS-03,FW-SIM-0.2,1.64,5.02,83.7,Fail,Slow response time,No
WHRM-00939,2026-07-11,Line B,Day,TS-01,FW-SIM-0.2,5.54,4.61,87.8,Fail,High heart-rate error,Yes
WHRM-00940,2026-07-11,Line A,Day,TS-02,FW-SIM-0.2,1.95,2.69,92.3,Pass,None,No
WHRM-00941,2026-07-11,Line C,Day,TS-02,FW-SIM-0.2,2.17,5.4,100.0,Fail,Slow response time,No
WHRM-00942,2026-07-11,Line C,Day,TS-02,FW-SIM-0.2,1.98,5.16,75.0,Fail,Slow response time,Yes
WHRM-00943,2026-07-11,Line B,Evening,TS-02,FW-SIM-0.2,3.93,4.5,94.0,Pass,None,No
WHRM-00944,2026-07-11,Line C,Day,TS-02,FW-SIM-0.2,3.72,4.85,87.7,Fail,Assembly defect,Yes
WHRM-00945,2026-07-11,Line B,Day,TS-03,FW-SIM-0.2,3.89,5.03,94.8,Fail,Slow response time,No
WHRM-00946,2026-07-11,Line B,Evening,TS-03,FW-SIM-0.2,2.45,4.61,87.4,Pass,None,No
WHRM-00947,2026-07-11,Line A,Day,TS-01,FW-SIM-0.2,1.97,3.24,84.7,Pass,None,No
WHRM-00948,2026-07-11,Line A,Day,TS-03,FW-SIM-0.2,2.81,5.24,83.7,Fail,Slow response time,No
WHRM-00949,2026-07-11,Line B,Day,TS-03,FW-SIM-0.2,3.19,5.51,85.9,Fail,Slow response time,No
WHRM-00950,2026-07-11,Line C,Evening,TS-02,FW-SIM-0.2,0.97,4.84,95.0,Pass,None,No
WHRM-00951,2026-07-11,Line C,Day,TS-01,FW-SIM-0.2,1.4,4.27,87.1,Pass,None,No
WHRM-00952,2026-07-11,Line A,Day,TS-01,FW-SIM-0.2,1.65,4.41,88.1,Pass,None,No
WHRM-00953,2026-07-11,Line B,Day,TS-01,FW-SIM-0.2,0.92,3.72,89.4,Pass,None,No
WHRM-00954,2026-07-11,Line B,Evening,TS-02,FW-SIM-0.2,2.76,4.94,92.5,Pass,None,No
WHRM-00955,2026-07-11,Line B,Day,TS-02,FW-SIM-0.2,3.12,4.1,82.4,Pass,None,No
WHRM-00956,2026-07-11,Line A,Day,TS-03,FW-SIM-0.2,5.51,4.82,91.5,Fail,High heart-rate error,No
WHRM-00957,2026-07-11,Line B,Evening,TS-02,FW-SIM-0.2,2.06,3.76,90.6,Pass,None,No
WHRM-00958,2026-07-11,Line B,Day,TS-01,FW-SIM-0.2,4.88,4.32,89.3,Pass,None,No
WHRM-00959,2026-07-11,Line B,Day,TS-02,FW-SIM-0.2,3.02,5.68,97.9,Fail,Slow response time,Yes
WHRM-00960,2026-07-11,Line A,Evening,TS-02,FW-SIM-0.2,2.69,4.87,91.4,Pass,None,No
WHRM-00961,2026-07-11,Line B,Evening,TS-01,FW-SIM-0.2,2.38,4.66,96.9,Pass,None,No
WHRM-00962,2026-07-11,Line A,Day,TS-01,FW-SIM-0.2,4.01,4.43,90.4,Pass,None,No
WHRM-00963,2026-07-11,Line C,Day,TS-01,FW-SIM-0.2,2.61,4.56,87.2,Pass,None,No
WHRM-00964,2026-07-11,Line A,Evening,TS-03,FW-SIM-0.2,3.88,3.76,80.6,Fail,Cosmetic defect,Yes
WHRM-00965,2026-07-11,Line A,Evening,TS-01,FW-SIM-0.2,3.1,4.39,98.1,Pass,None,No
WHRM-00966,2026-07-11,Line C,Evening,TS-01,FW-SIM-0.2,5.19,4.22,98.3,Fail,High heart-rate error,Yes
WHRM-00967,2026-07-11,Line A,Day,TS-01,FW-SIM-0.2,2.7,4.46,89.4,Pass,None,No
WHRM-00968,2026-07-11,Line C,Day,TS-02,FW-SIM-0.2,3.85,4.43,90.5,Pass,None,No
WHRM-00969,2026-07-11,Line A,Day,TS-02,FW-SIM-0.2,1.98,4.88,96.2,Pass,None,No
WHRM-00970,2026-07-11,Line A,Day,TS-02,FW-SIM-0.2,0.78,4.16,90.0,Pass,None,No
WHRM-00971,2026-07-11,Line A,Day,TS-03,FW-SIM-0.2,4.08,3.96,90.2,Pass,None,No
WHRM-00972,2026-07-11,Line C,Day,TS-03,FW-SIM-0.2,1.66,4.15,84.8,Pass,None,No
WHRM-00973,2026-07-11,Line A,Evening,TS-02,FW-SIM-0.2,3.75,4.73,88.1,Pass,None,No
WHRM-00974,2026-07-11,Line C,Day,TS-02,FW-SIM-0.2,4.03,4.53,93.8,Pass,None,No
WHRM-00975,2026-07-11,Line B,Day,TS-02,FW-SIM-0.2,1.06,4.31,80.2,Fail,Low signal quality,No
WHRM-00976,2026-07-11,Line A,Evening,TS-03,FW-SIM-0.2,0.1,3.48,88.8,Pass,None,No
WHRM-00977,2026-07-11,Line B,Day,TS-03,FW-SIM-0.2,3.66,3.18,86.5,Pass,None,No
WHRM-00978,2026-07-11,Line B,Day,TS-02,FW-SIM-0.2,4.5,4.39,83.3,Pass,None,No
WHRM-00979,2026-07-12,Line A,Evening,TS-03,FW-SIM-0.2,0.95,4.98,88.7,Pass,None,No
WHRM-00980,2026-07-12,Line B,Day,TS-01,FW-SIM-0.2,1.91,4.97,90.8,Pass,None,No
WHRM-00981,2026-07-12,Line C,Day,TS-01,FW-SIM-0.2,2.44,4.49,87.1,Pass,None,No
WHRM-00982,2026-07-12,Line B,Evening,TS-03,FW-SIM-0.2,2.94,3.4,82.5,Pass,None,No
WHRM-00983,2026-07-12,Line B,Evening,TS-02,FW-SIM-0.2,1.29,4.8,99.4,Pass,None,No
WHRM-00984,2026-07-12,Line B,Day,TS-02,FW-SIM-0.2,3.1,3.58,82.3,Pass,None,No
WHRM-00985,2026-07-12,Line A,Evening,TS-03,FW-SIM-0.2,4.11,3.98,89.8,Pass,None,No
WHRM-00986,2026-07-12,Line B,Evening,TS-01,FW-SIM-0.2,2.49,3.26,83.0,Pass,None,No
WHRM-00987,2026-07-12,Line B,Evening,TS-01,FW-SIM-0.2,5.54,4.56,97.8,Fail,High heart-rate error,Yes
WHRM-00988,2026-07-12,Line A,Evening,TS-01,FW-SIM-0.2,2.79,5.12,93.7,Fail,Slow response time,No
WHRM-00989,2026-07-12,Line B,Day,TS-02,FW-SIM-0.2,3.41,3.21,90.5,Pass,None,No
WHRM-00990,2026-07-12,Line B,Evening,TS-02,FW-SIM-0.2,1.75,4.07,98.9,Pass,None,No
WHRM-00991,2026-07-12,Line A,Day,TS-03,FW-SIM-0.2,3.12,4.16,87.4,Fail,Assembly defect,Yes
WHRM-00992,2026-07-12,Line C,Evening,TS-01,FW-SIM-0.2,1.08,3.9,97.8,Pass,None,No
WHRM-00993,2026-07-12,Line A,Day,TS-01,FW-SIM-0.2,4.08,3.83,88.0,Pass,None,No
WHRM-00994,2026-07-12,Line C,Evening,TS-01,FW-SIM-0.2,2.28,5.29,95.9,Fail,Slow response time,Yes
WHRM-00995,2026-07-12,Line A,Evening,TS-01,FW-SIM-0.2,3.09,5.07,90.3,Fail,Slow response time,Yes
WHRM-00996,2026-07-12,Line A,Day,TS-02,FW-SIM-0.2,1.28,3.19,95.8,Pass,None,No
WHRM-00997,2026-07-12,Line A,Day,TS-03,FW-SIM-0.2,2.96,3.95,89.4,Pass,None,No
WHRM-00998,2026-07-12,Line B,Day,TS-01,FW-SIM-0.2,4.89,5.14,95.9,Fail,Slow response time,Yes
WHRM-00999,2026-07-12,Line C,Evening,TS-01,FW-SIM-0.2,2.11,5.24,94.9,Fail,Cosmetic defect,Yes
WHRM-01000,2026-07-12,Line A,Evening,TS-03,FW-SIM-0.2,2.34,4.23,82.8,Pass,None,No
WHRM-01001,2026-07-12,Line B,Evening,TS-01,FW-SIM-0.2,2.81,3.61,98.0,Pass,None,No
WHRM-01002,2026-07-12,Line A,Day,TS-03,FW-SIM-0.2,5.37,4.16,87.4,Fail,High heart-rate error,No
WHRM-01003,2026-07-12,Line A,Day,TS-03,FW-SIM-0.2,0.67,3.85,89.3,Pass,None,No
WHRM-01004,2026-07-12,Line B,Day,TS-02,FW-SIM-0.2,4.67,4.66,87.1,Pass,None,No
WHRM-01005,2026-07-12,Line B,Evening,TS-02,FW-SIM-0.2,3.23,5.23,84.8,Fail,Slow response time,Yes
WHRM-01006,2026-07-12,Line A,Day,TS-02,FW-SIM-0.2,1.78,5.22,90.9,Fail,Slow response time,Yes
WHRM-01007,2026-07-12,Line A,Evening,TS-03,FW-SIM-0.2,2.69,5.32,92.8,Fail,Slow response time,Yes
WHRM-01008,2026-07-12,Line B,Evening,TS-03,FW-SIM-0.2,2.97,5.1,86.8,Fail,Slow response time,Yes
WHRM-01009,2026-07-12,Line A,Day,TS-01,FW-SIM-0.2,1.58,4.66,84.9,Pass,None,No
WHRM-01010,2026-07-12,Line A,Day,TS-02,FW-SIM-0.2,2.66,3.53,92.7,Pass,None,No
WHRM-01011,2026-07-12,Line A,Day,TS-01,FW-SIM-0.2,2.47,4.52,91.7,Pass,None,No
WHRM-01012,2026-07-12,Line A,Evening,TS-02,FW-SIM-0.2,1.92,4.07,90.1,Pass,None,No
WHRM-01013,2026-07-12,Line C,Day,TS-01,FW-SIM-0.2,2.51,4.58,87.5,Pass,None,No
WHRM-01014,2026-07-12,Line A,Evening,TS-01,FW-SIM-0.2,0.1,4.05,94.9,Pass,None,No
WHRM-01015,2026-07-12,Line B,Day,TS-01,FW-SIM-0.2,5.05,4.23,93.6,Fail,High heart-rate error,Yes
WHRM-01016,2026-07-12,Line C,Day,TS-02,FW-SIM-0.2,1.92,4.11,86.6,Pass,None,No
WHRM-01017,2026-07-12,Line C,Day,TS-01,FW-SIM-0.2,0.1,4.45,88.2,Pass,None,No
WHRM-01018,2026-07-12,Line B,Day,TS-03,FW-SIM-0.2,1.3,4.14,87.4,Pass,None,No
WHRM-01019,2026-07-12,Line B,Day,TS-01,FW-SIM-0.2,4.64,4.33,93.4,Pass,None,No
WHRM-01020,2026-07-12,Line B,Evening,TS-01,FW-SIM-0.2,1.79,4.55,91.1,Pass,None,No
WHRM-01021,2026-07-12,Line C,Evening,TS-02,FW-SIM-0.2,1.93,3.17,82.6,Pass,None,No
WHRM-01022,2026-07-12,Line B,Day,TS-01,FW-SIM-0.2,1.82,6.06,95.5,Fail,Slow response time,No
WHRM-01023,2026-07-12,Line A,Day,TS-03,FW-SIM-0.2,2.45,4.87,85.9,Pass,None,No
WHRM-01024,2026-07-12,Line A,Evening,TS-01,FW-SIM-0.2,2.05,3.51,87.1,Pass,None,No
WHRM-01025,2026-07-12,Line A,Evening,TS-03,FW-SIM-0.2,2.61,4.92,84.4,Pass,None,No
WHRM-01026,2026-07-12,Line A,Day,TS-02,FW-SIM-0.2,2.66,3.99,85.2,Pass,None,No
